Time,Amplitude
0.968,0.06559631231428686
0.969,0.0724101717092632
0.97,0.07917591469507243
0.971,0.0858797530297659
0.972,0.0925079676206332
0.973,0.09904694114890746
0.974,0.10548319049377249
0.975,0.11180339887498926
0.976,0.11799444763416721
0.977,0.1240434475755803
0.978,0.12993776978847194
0.979,0.13566507587411267
0.98,0.14121334750228567
0.981,0.1465709152235813
0.982,0.1517264864656703
0.983,0.15666917264379468
0.984,0.1613885153178674
0.985,0.1658745113309659
0.986,0.17011763686653214
0.987,0.17410887036425768
0.988,0.17783971423750705
0.989,0.18130221533807758
0.99,0.1844889841172495
0.991,0.18739321243529472
0.992,0.19000868997501147
0.993,0.19232981921830788
0.994,0.19435162894845553
0.995,0.19606978624431087
0.996,0.19748060693655461
0.997,0.1985810644998528
0.998,0.19936879735873175
0.999,0.19984211458893178
