Time,Amplitude
0.976,-0.09293241817851658
0.977,-0.08432499275643342
0.978,-0.07423951713025298
0.979,-0.06276167928790197
0.98,-0.050000000000000516
0.981,-0.0360844074736748
0.982,-0.021164469818362466
0.983,-0.005407312087728114
0.984,0.011004750341391374
0.985,0.027876825791752394
0.986,0.045004267516295264
0.987,0.06217565863993716
0.988,0.07917591469507107
0.989,0.09578945573615086
0.99,0.111803398874988
0.991,0.12701072170670813
0.992,0.14121334750228612
0.993,0.15422510422147023
0.994,0.16587451133096626
0.995,0.1760073510670095
0.996,0.18448898411724934
0.997,0.19120637366169357
0.998,0.19606978624431082
0.999,0.19901414297427478
